Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,gene_desc,class
LENG9,1506,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,1.0,0.4285714285714285,0.0,0.7580392711198943,0.0,0.25,1.0,1.0,1.0,0.8291873963515755,0.9845017398880545,807047.8,535.0,-0.0067325119999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,7.0,6.191,134.727942,24.04697794610616,2.5046768215825006,0.2765247761194029,0.0329406899880746,201.0,-0.2664941772151899,0.0255873468932677,158.0,0.2721101949860724,0.0296487483778948,359.0,2.983913259592132,0.0291753629969849,0.08452147757179,0.0126342605428811,17.49146884462673,2.675394873149795,"The LENG9 gene, which encodes a member of the LEN gene family, has been implicated in various biological processes, some of which may relate to cancer development and progression. While specific direct evidence linking LENG9 to cancer is limited, its involvement in immune response regulation and cell signaling could suggest potential mechanisms whereby it influences tumor microenvironments or immune evasion. For instance, alterations in LENG9 expression might affect the activation of immune cells or the modulation of inflammatory pathways, both of which can play crucial roles in tumorigenesis. Further research is required to elucidate the specific contributions of LENG9 to cancer biology and to establish a clearer connection.",0
STAR,858,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.3472222222222222,0.7145105188013384,705836.6,277.0,0.0463026999999999,7.200628177622457e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,23.67666667,40.69263333,18.080848655323344,1.03511327389059,0.4355123728813558,0.1967979076786007,236.0,-0.354936138613861,0.0540273577966297,303.0,0.3902162708719853,0.1178905588107889,539.0,2.5412274330425566,0.2721462762796533,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"Yes, there is a relationship between the STAR gene (steroidogenic acute regulatory protein) and cancer. The STAR gene plays a critical role in steroidogenesis by facilitating the transport of cholesterol into mitochondria, which is a precursor for steroid hormone synthesis. Dysregulation of steroid hormones, influenced by alterations in STAR expression or function, can impact cellular proliferation, apoptosis, and differentiation, thus contributing to tumorigenesis. In particular, abnormal STAR expression has been associated with the progression of certain cancers, as it may lead to enhanced local steroid hormone production, promoting an environment conducive to cancer cell growth and survival. Additionally, the interaction between STAR and signaling pathways involved in cell growth and metabolism may further complicate cancer pathophysiology, linking altered steroidogenesis to oncogenic processes.",0
HOMEZ,1653,0.2,0.1,0.0,0.3,0.0,1.0,0.4,0.0,0.6505149978319906,0.0,1.0,2.6666666666666665,0.5672149744753261,1.0,0.8467400508044031,0.9876050272779214,1171456.0,330.0,0.02018836,5.617279216041463e-05,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,9.0,19.52314286,127.8361941,20.012610016854467,2.7437886208314093,0.247573625730994,0.0248494084656002,171.0,-0.2856797499999998,0.0226956421321548,240.0,0.2698253771289537,0.0238869599936988,411.0,3.33173595625334,0.006704243866835,0.0377626877895556,0.0085478318622293,21.839033911334216,1.110346961404481,"The relationship between the HOMEZ gene and cancer is not well established in the scientific literature. However, HOMEZ, being a member of the homeobox gene family, may play roles in developmental processes and cell differentiation. Aberrant regulation or expression of homeobox genes can contribute to oncogenesis through mechanisms such as dysregulation of signaling pathways, alterations in cell cycle control, and impacts on apoptosis. Additionally, homeobox genes can influence embryonic development and tissue patterning, and their misexpression has been implicated in tumor progression and metastasis. Further research is needed to elucidate any specific connections between HOMEZ and cancer pathogenesis.",0
FOXO6,1680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,1.0,1.0,0.2944640753828033,0.6544753440662842,649122.9543319192,444.4009897808343,0.0198885680771551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,24.505,42.23188571,15.925550541715603,0.628853432512689,0.2638164016874681,0.0370683991865753,190.13201675643327,-0.2623792743604192,0.0349935889004216,187.6534410532616,0.2724842722630945,0.0397860230283488,377.6466786355476,2.0538212608212256,0.3745810924390098,0.0379646850286387,0.0061386177052974,18.580438796373667,2.377649826008404,"The FOXO6 gene is part of the Forkhead box O (FOXO) transcription factor family, which is involved in various cellular processes, including apoptosis, cell cycle regulation, and oxidative stress response. Dysregulation of FOXO6 has been implicated in cancer development, as it can influence tumor progression and metastasis. Potential mechanisms include the transcriptional regulation of genes that govern cell survival and proliferation, allowing cancer cells to evade apoptosis and persist in unfavorable conditions. Additionally, FOXO6 may interact with signaling pathways such as PI3K/AKT, which are frequently altered in various cancers, potentially leading to enhanced survival of malignant cells and contributing to tumorigenesis. Overall, while the precise roles of FOXO6 in different cancer types are still being characterized, its involvement in key regulatory networks suggests a relevant relationship to cancer biology.",0
KIF3B,2244,0.1052631578947368,0.1052631578947368,0.0,0.7368421052631579,0.0,1.0,0.0526315789473684,0.0,0.9410872157860573,0.0,4.666666666666667,5.666666666666667,0.4688232536333802,1.0,0.2270147559591373,0.5636186740949247,920220.6,146.0,0.0580093,1.7992336204437178e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,18.0,25.91461111,118.2144573,23.998832723839943,0.4525886723540834,0.3295703389830507,0.0465032053658904,354.0,-0.1858309090909091,0.0116600278875264,44.0,0.3136795477386934,0.0446488561015581,398.0,3.649790137359687,0.0033730665962599,0.111514500398345,0.0145173604745375,18.099392509025645,1.92718661428426,"The KIF3B gene encodes a kinesin motor protein that is involved in intracellular transport and ciliogenesis. Emerging evidence suggests a potential relationship between KIF3B and cancer, as altered expression of kinesins, including KIF3B, can influence cellular processes such as mitosis, cell migration, and invasion—all of which are critical in tumorigenesis. Dysregulation of KIF3B may impact the functionality of primary cilia, structures that play a key role in cell signaling pathways, including those associated with cancer progression. Additionally, KIF3B's involvement in the transport of signaling molecules may further affect pathways like Hedgehog and Wnt, which are frequently implicated in various cancers. Thus, the aberration of KIF3B may contribute to the malignant phenotype through these mechanisms.",0
HOXA3,1332,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9727626459143968,0.99962564886476,356045.0,385.0,0.02835226,8.99547404093655e-06,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,13.0,16.92333333,39.34541315,21.88701420269522,1.8204614569819408,0.3087242380952382,0.0414975433901102,420.0,-0.2578325333333333,0.0218775290975495,75.0,0.3010133737373737,0.0388081453993235,495.0,2.7272917948231026,0.2282397535314774,0.5861318559235086,0.0359613799893237,18.964683217178752,2.185323478651384,"The HOXA3 gene, part of the homeobox gene family, plays a crucial role in developmental processes, including the regulation of cellular differentiation and proliferation. Dysregulation of HOXA3 has been implicated in various cancers, where it can function as an oncogene or tumor suppressor depending on the context. Mechanistically, altered expression of HOXA3 may influence pathways related to cell cycle regulation, apoptosis, and epithelial-mesenchymal transition (EMT), promoting tumorigenesis and metastatic potential. Furthermore, its interaction with signaling pathways such as Wnt and Notch can contribute to altered cellular behaviors associated with cancer progression. The specifics of these relationships, including the prevalence and functional consequences of HOXA3 dysregulation, remain areas of ongoing research in cancer biology.",0
ZSCAN31,1221,0.375,0.375,0.0,0.25,0.0,1.0,0.0,0.0,0.8018796874098554,0.0,0.5,1.25,0.208420175072947,1.0,0.99601593625498,0.9999920530573082,273498.3,502.0,0.03290703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,17.376875,182.1699176,19.46995739556028,1.5703902465010948,0.2605062295081967,0.02315968406098,183.0,-0.2362999264705883,0.0154619889622167,136.0,0.2501863009404389,0.0199627224787267,319.0,3.266269227075935,0.0222906962694721,0.111514500398345,0.0145173604745375,18.71739257602385,3.913533127600565,"The ZSCAN31 gene has been implicated in various cellular processes, including regulation of gene expression and modulation of stem cell properties. While direct links between ZSCAN31 and cancer are not extensively characterized, its role in pluripotency and differentiation suggests that dysregulation of ZSCAN31 expression could influence oncogenic pathways. For instance, aberrant expression may affect the balance between stemness and differentiation in cancer cells, potentially leading to enhanced tumorigenicity or metastasis. Additionally, ZSCAN31 might interact with epigenetic regulators, thereby impacting chromatin remodeling and gene expression profiles that are crucial in cancer progression. Overall, while there is some interest in the gene's potential role in cancer, more research is needed to clarify these relationships and mechanisms.",0
CBFA2T2,1815,0.2631578947368421,0.0,0.0,0.6842105263157895,0.0,1.0,0.0526315789473684,0.0,0.975220114382459,0.0,2.1666666666666665,2.333333333333333,1.0,1.0,0.2052966536645452,0.5303426924295639,613808.0,148.0,0.05151998,0.0001072647422792,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,18.0,20.10678947,135.086924,22.57662680040316,3.5290626965615592,0.3506979674796749,0.0586297401031946,369.0,-0.1943483333333333,0.0151036556971544,42.0,0.3347206326034063,0.0563823777127695,410.0,3.534604521525299,0.0063107856465339,0.0482181312100817,0.0067765976105094,22.443828272410897,0.4512579223215782,"The CBFA2T2 gene, part of the transcription factor family, has been implicated in several cancers, particularly due to its role in hematopoietic development and differentiation. Aberrations in CBFA2T2, such as mutations, fusions, or altered expression levels, can disrupt normal gene regulatory networks, potentially leading to oncogenic transformations. For example, its involvement in the disruption of normal myeloid differentiation may contribute to hematological malignancies. Additionally, CBFA2T2's interaction with other transcription factors and signaling pathways can influence processes like cell proliferation, apoptosis, and the maintenance of stemness, further linking it to cancer progression and malignancy.",0
PNPLA2,1515,0.1818181818181818,0.0,0.0,0.6363636363636364,0.0,1.0,0.1818181818181818,0.0,0.8948855177025862,0.0,2.333333333333333,3.0,1.0,1.0,0.1061120543293718,0.3441489417348504,1799017.0,232.0,0.05136765,0.0001181423747499,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,12.0,17.32927273,134.444545,21.48216941268653,1.103454359891177,0.1976475206611569,0.0099436619338016,121.0,-0.259418675213675,0.0172499734106837,234.0,0.2383642816901408,0.0155842172844402,355.0,3.3738572422447635,0.0148568661204651,0.111514500398345,0.0145173604745375,23.824306880781,1.500202314143357,"Yes, there is a relationship between the PNPLA2 gene and cancer. PNPLA2, also known as adipose triglyceride lipase (ATGL), plays a critical role in lipid metabolism by promoting the hydrolysis of triacylglycerol to fatty acids. Dysregulation of lipid metabolism has been implicated in various cancer types, as altered lipid profiles can influence tumor growth, metastasis, and cell signaling pathways. Specifically, aberrant expression of PNPLA2 has been associated with increased lipotoxicity and oxidative stress in tumor cells, which can promote cancer progression. Furthermore, PNPLA2 may interact with signaling pathways related to cell proliferation and survival, such as the AKT/mTOR pathway, potentially affecting tumorigenesis and adaptation of cancer cells to metabolic stress. Thus, the role of PNPLA2 in cancer underscores the complex interplay between metabolism and oncogenesis.",0
ADIG,243,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.746268656716418,0.9646788163901642,525954.8,539.0,0.03949126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,5.17425,18.41636958,21.88701420269522,1.8204614569819408,0.327936705202312,0.0478730301844751,346.0,-0.2286060655737705,0.0226996524609289,61.0,0.3130493120393119,0.0452951489261265,407.0,0.3049942317148729,0.3561665337800475,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The ADIG gene, which encodes a protein involved in mitochondrial dynamics and metabolism, has been implicated in cancer through its potential role in oxidative stress regulation and metabolic reprogramming. Abnormalities in mitochondrial function can lead to altered energy production and the accumulation of reactive oxygen species, both of which are known to contribute to tumorigenesis. Furthermore, the dysregulation of metabolic pathways essential for cell proliferation and survival may support the oncogenic process, making the ADIG gene a candidate for investigation in the context of various cancer types. However, the precise mechanisms by which ADIG influences cancer development and progression remain to be elucidated through further research.",0
IL17B,543,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.4266211604095563,0.7900421807656852,422726.6,380.0,0.02754847,8.929302590828951e-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,21.99,48.9284,19.50269815991618,2.9528487490724284,0.2776808021390373,0.014887261128923,187.0,-0.2434502283105022,0.0149259845591219,219.0,0.2592165270935961,0.0151631782577856,406.0,1.4396972330531477,0.4528715568793359,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The IL17B gene is involved in the regulation of inflammatory responses, and its expression has been implicated in various cancers. Elevated levels of IL-17B have been associated with tumor progression, potentially through the modulation of the tumor microenvironment by promoting angiogenesis, enhancing immune evasion, and facilitating the migration and invasion of cancer cells. IL-17B may influence the activation of NF-κB and MAPK signaling pathways, leading to increased expression of pro-inflammatory cytokines and growth factors that support tumor growth and metastasis. Additionally, the interaction of IL-17B with immune cells can alter the immune landscape, potentially contributing to a tumor-promoting environment. However, the exact mechanisms linking IL17B to specific cancer types continue to be an active area of research.",0
ANKRD1,960,0.1666666666666666,0.0,0.0,0.75,0.0,1.0,0.0833333333333333,0.0,1.0,0.0,3.0,3.333333333333333,1.0,1.0,0.4053506282934738,0.771383395844029,103854.4,510.0,0.00449117,3.650134612781671e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,19.37918182,93.46509976,19.56122900821493,4.638334758002379,0.2090968367346938,0.0131158087331895,98.0,-0.3344264077669905,0.0458724714224435,309.0,0.3042487714987716,0.0408119188659747,407.0,2.332060826184331,0.5515736830401082,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"Yes, there is evidence suggesting a relationship between the ANKRD1 gene and cancer. ANKRD1 encodes a protein involved in various cellular processes, including muscle development and response to stress. In the context of cancer, ANKRD1 has been implicated in pathways related to cell survival, proliferation, and apoptosis. Alterations in its expression levels may contribute to tumorigenesis by influencing pathways such as the Hippo-YAP signaling, which plays a critical role in cell growth and differentiation. Additionally, deregulation of ANKRD1 may also affect the epithelial-mesenchymal transition (EMT), a process associated with increased metastatic potential in cancer cells. As such, ANKRD1 could function as a potential biomarker or a modulator of cancer progression in various malignancies.",0
CCL14,330,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8438818565400844,0.9871247042929068,779228.0,525.0,0.01922532,3.094785101569193e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5375,0.0836405,21.99577606167255,1.3803014092805626,0.2453557317073173,0.0280426307117312,164.0,-0.2705586387434556,0.0202493035686635,191.0,0.2589156056338028,0.0239388790840248,355.0,2.736493749643889,0.2827904368229382,0.111514500398345,0.0145173604745375,17.74910038727208,0.5679155872051811,"The CCL14 gene, which encodes for a member of the chemokine family, has been implicated in cancer through its role in immune cell signaling and inflammation. Elevated expression of CCL14 has been associated with tumor progression and metastasis in various cancers. The gene may influence tumor microenvironment by recruiting immune cells, such as macrophages, that can either promote or inhibit tumor growth depending on the context. Additionally, CCL14 can affect the migration of both cancer cells and immune cells, potentially facilitating metastatic spread. Its interactions with specific chemokine receptors on tumor cells may also contribute to altered cellular behaviors, including proliferation and survival, highlighting the complexity of its role in cancer biology.",0
LIME1,888,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.1420656343230572,0.4193019057573512,1126597.0,202.0,0.03590936,1.878231120281921e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,16.26,29.8857,21.543724345644232,1.5800680196520969,0.3573512266666668,0.0555270432808442,375.0,-0.2193823076923077,0.0121329532524038,65.0,0.3369694545454545,0.0514764062530048,440.0,2.919937090571396,0.1743110172959254,0.111514500398345,0.0145173604745375,22.51937506314891,4.702110782869265,"The relationship between the LIME1 gene and cancer is currently not well established in the scientific literature. While some evidence suggests potential involvement in tumorigenesis or cancer progression through pathways related to cell adhesion and signaling, definitive mechanisms or direct correlations remain unclear. Research might indicate that LIME1 could play a role in mediating immune responses or modulating cellular interactions, which are vital in the tumor microenvironment. However, further investigation is necessary to elucidate the specific roles and implications of LIME1 in various cancer types.",0
SPATA12,573,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.7326007326007326,0.9605526949721048,418332.2,332.0,0.04633519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.746,62.819508,21.88701420269522,1.8204614569819408,0.2225222608695653,0.017290537287826,115.0,-0.2813037320574164,0.0226069445217697,418.0,0.2686210506566604,0.0220109753853602,533.0,2.656197764531917,0.139563648316684,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The SPATA12 gene has been implicated in cancer through its potential role in cellular processes that can influence tumor progression. It is suggested that SPATA12 may be involved in regulating apoptosis and cell proliferation, both of which are critical for maintaining normal cellular homeostasis. Dysregulation of these processes can contribute to oncogenesis. Additionally, SPATA12 may be associated with specific signaling pathways that, when altered, could promote metastasis or resistance to apoptosis in cancerous cells. However, further research is needed to elucidate the precise mechanisms and contexts in which SPATA12 may exert its influence on cancer biology.",0
GEN1,2727,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.5,0.0,1.0,0.25,0.0,0.7301310573425013,0.0,3.0,5.5,0.1664724488097219,1.0,0.8203445447087777,0.982798072599782,135007.5,1245.0,0.01040551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,12.0,18.09877778,128.1173549,19.89998332556313,2.723863195197932,0.2369774537037035,0.0175852283753466,216.0,-0.2293471428571428,0.018291498484472,70.0,0.2351098951048947,0.0177053175701643,286.0,3.45898748792716,0.0088569188741015,0.0409680640855723,0.0085491388978674,18.04163619423836,1.9114855440760483,"The relationship between the GEN1 gene and cancer is currently not well-established or fully understood. However, GEN1 has been implicated in the resolution of DNA structures during replication and repair processes, including the processing of Holliday junctions. These structures can form during homologous recombination, a crucial mechanism for maintaining genomic stability. Deficiencies in DNA repair pathways, such as those involving GEN1, can lead to the accumulation of genetic mutations and chromosomal instability, both of which are hallmarks of cancer. Further research is needed to clarify the specific roles and mechanisms by which GEN1 may influence tumorigenesis and cancer progression.",0
ILKAP,1179,0.25,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.75,0.0,0.5,1.5,0.1330317945989091,1.0,0.8944543828264758,0.9942230543228152,388990.5,248.0,0.02866457,6.188176143871001e-06,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,27.7198,428.8473252,24.985200690180147,0.228537140264704,0.2141695419847328,0.0179123964951732,131.0,-0.269338164556962,0.0208957082010682,157.0,0.2443309342560555,0.0202333917189157,288.0,3.2935686531518145,0.0044059117872537,0.0362396842631814,0.0048081647235076,17.61831312177977,5.34739304239989,"The ILKAP gene, which encodes an ILK-associated protein, has been implicated in cellular processes such as apoptosis, cell adhesion, and migration, all of which are critical in cancer development and progression. Alterations in ILKAP expression or function may disrupt these processes, potentially leading to enhanced tumor cell survival and aggressive behaviors. ILKAP's involvement in regulating integrin signaling and the subsequent activation of downstream pathways, including those associated with cell growth and the epithelial-mesenchymal transition, suggests that dysregulation of this gene could contribute to the metastatic potential of cancer cells. Furthermore, its role in the modulation of specific tumor suppressor pathways could have downstream effects on oncogenesis. However, the precise nature of its relationship with cancer remains an area of ongoing research and exploration.",0
NRIP2,846,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.5393743257820928,0.8723546208973373,495532.1,443.0,0.0281197999999999,7.941715366554109e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,11.171,59.27901133,21.805111641225803,2.2130968571294165,0.3468620703125001,0.0766065271474617,256.0,-0.246457043478261,0.0245581873543401,115.0,0.3157392183288411,0.0625250535753332,371.0,3.0092496952478665,0.0272877670022754,0.111514500398345,0.0145173604745375,22.634617214675423,4.594526090637622,"The NRIP2 gene, also known as nuclear receptor interacting protein 2, has been implicated in several cellular processes that can influence cancer biology. It encodes a protein that interacts with nuclear receptors and transcription factors, potentially modulating gene expression related to proliferation, differentiation, and apoptosis. Dysregulation of NRIP2 may contribute to oncogenic pathways by altering the expression of target genes that are critical for maintaining cellular homeostasis, thereby promoting tumorigenesis. Additionally, NRIP2's involvement in the regulation of metabolic pathways and responses to cellular stress may further link it to cancer development and progression. However, the specific mechanisms underlying its relationship with cancer remain an area of ongoing research.",0
HRH4,1173,0.1666666666666666,0.0,0.0,0.5,0.25,0.6934264036172708,0.3333333333333333,0.0,0.703509509058145,0.0,2.0,3.333333333333333,1.0,0.0324496219619041,0.5241262939286757,0.0862985855234782,144714.1,390.0,0.01560621,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,14.0,14.4892,58.13867196,21.88701420269522,1.8204614569819408,0.2799775773195876,0.0388353431158618,194.0,-0.2712578508771929,0.0196751504927177,228.0,0.2752664454976303,0.0284309972937487,422.0,2.143365712634681,0.3728185593914906,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The HRH4 gene, which encodes the histamine H4 receptor, has been implicated in various biological processes, including immune response and inflammation. Emerging research suggests a potential relationship between HRH4 and cancer progression. The receptor may influence the tumor microenvironment by regulating immune cell infiltration and cytokine release, which can affect tumor growth and metastasis. Additionally, HRH4 has been linked to modulation of angiogenesis and cell proliferation, potentially impacting cancer cell behavior. These mechanisms highlight the importance of HRH4 in tumor biology, though further studies are necessary to fully elucidate its role in specific cancer types and contexts.",0
SAMSN1,1326,0.1428571428571428,0.1428571428571428,0.0,0.6666666666666666,0.0,1.0,0.0476190476190476,0.0,0.9132684766868748,0.0,3.5,4.5,0.2833663927458204,1.0,0.8718395815170009,0.9914122390124096,157936.8,898.0,0.05622714,0.0001095621640822,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,27.0,16.79566667,113.2919161,22.698260966974008,1.518549493012427,0.301066936936937,0.0657452995887141,110.0,-0.27105991902834,0.0301134756569039,247.0,0.2803637709497207,0.041201276293023,357.0,3.3168923078007944,0.0236849639843961,0.111514500398345,0.0145173604745375,24.47335810672616,0.6223027922042682,"The SAMSN1 gene, known for its role in immune regulation and cell signaling, has been implicated in cancer through several potential mechanisms. SAMSN1 is involved in the modulation of T cell responses, and its dysregulation may alter immune surveillance, allowing tumor cells to evade detection and destruction. Additionally, SAMSN1 participates in the regulation of apoptosis and cell proliferation; aberrant expression or mutations could contribute to uncontrolled cell growth and resistance to programmed cell death, hallmark features of cancer. Furthermore, SAMSN1 has been shown to influence the NF-κB signaling pathway, which is often activated in various cancers, thereby potentially promoting inflammation and tumorigenesis. Overall, the relationship between SAMSN1 and cancer appears to be multifaceted, warranting further investigation to elucidate its precise role in oncogenesis.",0
CCDC170,2148,0.24,0.08,0.0,0.56,0.0,1.0,0.12,0.0,0.8999999999999999,0.0,2.0,2.7142857142857144,0.3601008282319049,1.0,0.4847309743092584,0.8357543548662698,301604.8,535.0,0.006937005,2.5863874083421402e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,22.0,0.0,24.0,16.22536364,120.5662632,22.019732024690303,5.969715141444125,0.2562689814814815,0.0418673767980183,108.0,-0.2866732129963898,0.026839639137103,277.0,0.2781442337662335,0.0311442201682264,385.0,3.1020275606778807,0.0644038572613612,0.1569097514814798,0.0141349277312471,17.458219196492685,1.000546420140042,"Yes, there is a relationship between the CCDC170 gene and cancer, particularly in breast cancer. CCDC170 has been implicated in the regulation of cell proliferation and differentiation, potentially influencing tumorigenesis. One proposed mechanism involves its role in the modulation of estrogen receptor signaling pathways, thereby affecting the growth and survival of estrogen-dependent breast cancer cells. Additionally, aberrant expression of CCDC170 has been observed in various cancers, suggesting it may function as an oncogene or tumor suppressor depending on the context. Alterations in its expression can lead to dysregulation of cell cycle progression and promote invasive characteristics in cancer cells, highlighting its potential importance in cancer pathology.",0
