Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,gene_desc,class
BCL2,720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.126151129052605,0.3873186140854066,207116.5,522.0,0.06028997,0.0007526383285131,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,20.45333333,40.38453333,20.867890800130777,1.442165013008311,0.2618102803738318,0.0278612998933168,107.0,-0.278648902743142,0.021821457471293,401.0,0.27510218503937,0.0230884205820011,508.0,3.49381307371208,0.0331731420373017,0.0949799555816735,0.0154394438539414,14.203509643302343,2.50326829345219,"Yes, there is a significant relationship between the BCL2 gene and cancer. The BCL2 (B-cell lymphoma 2) gene encodes an anti-apoptotic protein that plays a critical role in regulating the apoptotic process, thereby influencing cell survival. Dysregulation or overexpression of BCL2 can inhibit programmed cell death, allowing cells with DNA damage or oncogenic mutations to survive and proliferate. This evasion of apoptosis is a hallmark of cancer progression, contributing to tumorigenesis and the resistance of cancer cells to therapies. In various hematological malignancies, such as follicular lymphoma and chronic lymphocytic leukemia, BCL2 overexpression is often associated with poor prognosis, highlighting its critical role in the survival and persistence of cancer cells.",1
SERPINB3,1173,0.5789473684210527,0.0,0.0,0.4210526315789473,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7980845969672785,0.978085136403776,174292.5,370.0,-0.004581393,0.0002527092748169,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,7.476421053,74.23055637,25.53162298910728,8.36735493466243,0.2618102803738318,0.0278612998933168,107.0,-0.278648902743142,0.021821457471293,401.0,0.27510218503937,0.0230884205820011,508.0,1.8132639987357408,2.086527279669251,0.111514500398345,0.0145173604745375,17.365633058493533,0.7001435410680745,"Yes, there is a relationship between the SERPINB3 gene and cancer. SERPINB3, also known as serpin peptidase inhibitor, clade B, member 3, is involved in the regulation of inflammatory responses and apoptosis, processes that are often dysregulated in cancer. Overexpression of SERPINB3 has been observed in various malignancies, including squamous cell carcinoma of the head and neck and melanoma, where it may contribute to tumor progression by inhibiting certain serine proteases that regulate cell cycle and apoptosis. Additionally, its role in evading immune surveillance and modulating the tumor microenvironment underscores its potential impact on cancer pathophysiology. The dysregulation of SERPINB3 can alter cell signaling pathways, thus promoting cellular proliferation, survival, and metastasis.",1
TNRC6C,5181,0.1875,0.0625,0.03125,0.625,0.0,1.0,0.09375,0.0,0.9030639062229566,0.0,2.857142857142857,3.7142857142857135,0.2044571662236761,1.0,0.324254215304799,0.6894382152078739,620382.9,217.0,0.02562146,1.0406008518966414e-05,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,29.0,0.0,30.0,21.82089655,103.1679044,21.007276037507896,1.5813516118239803,0.2796487301587304,0.0345464054509707,248.0,-0.223610802919708,0.0125471251324388,137.0,0.2599130077120826,0.0274645771360334,385.0,3.378315261066656,0.0243416904523814,0.0280695533655717,0.001437610977578,22.789388567779376,2.31829822013937,"The TNRC6C gene has been implicated in various cancer types through its role in the RNA silencing pathway and post-transcriptional gene regulation. TNRC6C is part of the multi-protein complexes that mediate the effects of microRNAs (miRNAs), which are known to regulate gene expression by targeting mRNAs for degradation or translational repression. Dysregulation of miRNAs has been widely associated with cancer progression, metastasis, and resistance to therapy. Altered expression of TNRC6C may disrupt these regulatory networks, leading to aberrant expression of oncogenes or tumor suppressor genes, thereby contributing to tumorigenesis and cancer development. Additionally, its involvement in regulating cellular processes such as apoptosis and proliferation suggests that modulation of TNRC6C activity could affect the tumor microenvironment and the behavior of cancer cells.",0
VAMP1,357,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0,0.5230125523012552,0.8620030411240636,2702142.0,198.0,0.05047756,6.013101945503424e-06,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,6.3695,45.2925807,22.38163276006367,4.623800372831578,0.3436931451612904,0.0733469479843999,248.0,-0.2541404132231405,0.0211681027256611,121.0,0.3143276151761518,0.0579050266606014,369.0,3.293683066470174,0.0100664700012823,0.0406307791035251,0.0109322516272989,14.796426596107114,0.7535663359083207,"The VAMP1 gene, which encodes a protein involved in synaptic vesicle trafficking and exocytosis, has been implicated in various cellular processes that may relate to cancer. Dysregulation of vesicle trafficking can influence cytokine release, cell adhesion, and the secretion of factors that modulate the tumor microenvironment. Abnormal expression or function of VAMP1 could affect the behavior of cancer cells through mechanisms such as enhanced metastatic potential via increased motility, altered immune evasion through modified exosome release, or changes in cellular communication contributing to tumor progression. While direct associations between VAMP1 and specific cancer types require further investigation, its role in fundamental cellular processes suggests potential pathways through which it may contribute to oncogenic phenomena.",0
SH2D7,1356,0.1,0.0,0.1,0.8,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.5,0.4518752824220515,1.0,0.1617076326002587,0.4563333297679693,434457.8,271.0,0.06250203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,13.463,116.0145193,21.88701420269522,1.8204614569819408,0.2486416842105262,0.0234536114269204,95.0,-0.2573275409836067,0.0218417614803481,244.0,0.2548934513274338,0.0222406692291773,339.0,1.7576756422865472,0.4912878872476022,0.0754214522518193,0.0070398731828687,17.825376810074,0.8207635764505262,"Currently, the relationship between the SH2D7 gene and cancer is not well-established or extensively characterized in the scientific literature. However, SH2D7 is involved in signaling pathways that regulate cellular processes such as proliferation and apoptosis, which are critical in cancer biology. Dysregulation of these pathways can lead to oncogenic transformations. Additionally, the SH2D7 protein may interact with other signaling molecules or pathways implicated in cancer, potentially influencing tumor microenvironments or immune responses. Further investigation is needed to elucidate any direct associations or mechanisms linking SH2D7 to cancer progression or development.",0
LGALS16,429,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,2.333333333333333,2.333333333333333,1.0,1.0,0.0500075011251687,0.199809084477815,649122.9543319192,444.4009897808343,0.0198885680771551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,12.69522222,43.82678269,21.88701420269522,1.8204614569819408,0.3383023880597014,0.0833778612852686,201.0,-0.3571085714285715,0.0857658993898214,161.0,0.3466664640883978,0.0842928884356621,362.0,0.0102219516135779,0.0110246931054645,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The LGALS16 gene encodes a member of the galectin family, which are proteins known to bind to β-galactosides and are involved in various biological processes, including cell adhesion, immune response modulation, and apoptosis. Emerging research suggests that galectins can influence cancer progression through mechanisms such as promoting angiogenesis, enhancing tumor cell proliferation, and modulating the immune microenvironment. Specifically, galectins can interact with specific receptors on tumor cells or immune cells, leading to altered signaling pathways that favor tumor survival and metastasis. The regulation of apoptosis and immune evasion by galectins, including LGALS16, may provide a more favorable niche for tumor development, indicating a potential role in cancer biology, although direct evidence linking LGALS16 specifically to cancer remains limited.",0
SNPH,1485,0.4117647058823529,0.0,0.0,0.5882352941176471,0.0,1.0,0.0,0.0,1.0,0.0,1.25,1.25,1.0,1.0,0.261028452101279,0.6116225178069727,441449.4,468.0,0.03188714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,18.12663158,98.24906613,19.218721758775192,11.861562571726688,0.3061451194539247,0.040575843907263,293.0,-0.2674713669064749,0.0308064905684078,139.0,0.2937014814814814,0.0376808493662456,432.0,3.0585362115116483,0.0499949916324217,0.1074404648222007,0.0132820062476815,18.59223343234974,5.869662770881871,"The SNPH gene, which encodes for the synaptopodin-like protein, has been implicated in various cellular processes, including cytoskeletal dynamics and signal transduction, both of which can influence cancer progression. Dysregulation of SNPH expression has been observed in certain cancer types, suggesting a potential role in tumorigenesis. Some studies indicate that SNPH may be involved in modulating cell adhesion and migration, key factors in metastasis. Additionally, its interactions with other proteins may affect pathways related to cellular proliferation and apoptosis. Thus, understanding the functional consequences of SNPH alterations could provide insights into its contribution to cancer biology.",0
PGA5,1167,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.1348072256672957,0.4049487030287678,1124603.0,480.0,0.04289541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,11.987,89.462219,21.88701420269522,1.8204614569819408,0.2167096428571427,0.0169723808049075,140.0,-0.2605363200000001,0.0237220197492516,125.0,0.2373826037735849,0.0205588454034219,265.0,1.2377865829259231,0.980997205905797,0.111514500398345,0.0145173604745375,20.060674391099585,2.322449260305919,"The PGA5 gene, encoding a member of the pepsinogen gene family, has been implicated in certain types of cancer, particularly in the context of gastric and colorectal cancers. Its protein product is involved in the regulation of gastric acidity and digestion, processes that may influence the tumor microenvironment and the overall cancer progression. Dysregulation of PGA5 expression can lead to alterations in local immunological responses, carcinogenic processes, and tissue remodeling. Furthermore, aberrant expression of pepsinogens has been suggested to correlate with inflammatory conditions, which are known to contribute to cancer development. Therefore, the mechanisms linking PGA5 to cancer may involve inflammation modulation, alteration of the extracellular matrix, and impacts on the local immune landscape, potentially facilitating tumor growth and invasion.",0
AMOT,3255,0.4,0.1,0.1,0.4,0.0,1.0,0.0,0.0,0.9074487147360965,0.0,0.8888888888888888,1.3333333333333333,0.13883104262113,1.0,0.983284169124877,0.9998595054733757,25416.69,444.4009897808343,0.01029887,0.0006336372434741,94.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,28.0,17.27113889,117.3200732,21.65072186627445,1.4086507857936503,0.2486399166666665,0.0302970671016736,120.0,-0.2763291743119266,0.0255886596965341,109.0,0.261819519650655,0.0281259572063471,229.0,3.413963037914284,0.0410507879016769,0.1477854777267976,0.0221008635416303,21.71104894924147,2.2079950185980035,"The AMOT gene, which encodes Angiomotin, has been implicated in various types of cancer through its role in regulating cell proliferation, migration, and angiogenesis. Angiomotin can modulate the activity of key signaling pathways, such as the Hippo pathway, which is essential for controlling cell growth and tissue homeostasis. Dysregulation of AMOT expression may lead to aberrant cellular behaviors, contributing to tumorigenesis. Furthermore, alterations in AMOT function can affect the formation of endothelial cell junctions and the stability of vascular structures, potentially promoting metastasis and tumor vascularization. Therefore, the interplay between AMOT and these pathways may serve as a crucial factor in cancer development and progression.",0
TXNL1,870,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.8982265179691364,0.0,3.0,3.0,1.0,1.0,0.0253704079561599,0.1185856460635696,82448.0,867.0,0.01488014,9.752538953228494e-05,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,27.2,25.49666667,26.829447765013057,0.3140861385172169,0.2660404672897197,0.0291263013667607,107.0,-0.2752535999999999,0.021438982512822,400.0,0.2733092110453647,0.0230211611321826,507.0,3.5306481994970307,0.0050899548235996,0.0391326542947477,0.0112293699192385,23.04670788233435,1.1078641404785787,"The TXNL1 gene, which encodes a thioredoxin-like protein, has been implicated in various cellular processes, including redox regulation, stress response, and apoptosis. In cancer, dysregulation of redox homeostasis is a common hallmark, and TXNL1 may play a role in promoting tumorigenesis by modulating oxidative stress and influencing cell survival pathways. Additionally, through its involvement in protein folding and repair mechanisms, TXNL1 could affect the stability of oncoproteins and tumor suppressors, potentially altering their functionality. High expression levels of TXNL1 have been observed in some cancer types, suggesting a possible pro-tumorigenic role, although further research is necessary to elucidate the precise mechanisms and context-dependent effects of TXNL1 in cancer biology.",0
TMEM74,918,0.2941176470588235,0.0588235294117647,0.0,0.6470588235294118,0.0,1.0,0.0,0.0,1.0,0.0,1.8333333333333333,2.0,0.6253908692933083,1.0,0.6180469715698393,0.9154454997752164,275833.9,891.0,-0.01449999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,16.13376471,141.0064818,16.583082641897843,0.8228096566039764,0.3617361790393014,0.0582582596521079,456.0,-0.2496130357142857,0.0206556447669805,56.0,0.3495204280155641,0.0553360492235981,512.0,2.1818812125405778,0.3830623866697626,0.111514500398345,0.0145173604745375,17.738645145585934,0.9196502966016308,"The relationship between the TMEM74 gene and cancer is not well-established in the literature, but some studies suggest a potential role in tumor biology. TMEM74 may influence cellular processes such as apoptosis, cell proliferation, and immune responses, which are critical for tumorigenesis. Additionally, its expression levels could be altered in various cancer types, possibly contributing to cancer cell survival and growth. The mechanisms may involve the regulation of cellular stress responses, modulation of signaling pathways related to cell growth and differentiation, and interaction with the tumor microenvironment. However, further research is needed to clarify these associations and elucidate the specific pathways involved.",0
RNF166,714,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.1666666666666666,0.0,1.0,0.0,0.5,0.75,1.0,1.0,0.1632386549134835,0.4591155743406114,802673.4,189.0,0.04071483,5.43962350388901e-05,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,17.4842,77.0888582,20.432685595638365,0.7644559216921278,0.2343408783783784,0.0186062353577266,148.0,-0.2955614112903227,0.0306752800963807,248.0,0.2726810101010101,0.0269855616941669,396.0,3.2657353252977,0.0088112573549898,0.0331317375939177,0.0029345538963427,20.060674391099585,2.322449260305919,"The RNF166 gene encodes a RING-type E3 ubiquitin ligase, which plays a role in the regulation of protein degradation and cellular signaling pathways. Dysregulation of ubiquitination processes, including those mediated by RNF166, can lead to the accumulation of oncoproteins or the loss of tumor suppressor proteins, potentially contributing to oncogenesis. Additionally, RNF166 may influence pathways such as DNA damage response or apoptosis, which are critical for maintaining genomic stability. Alterations in RNF166 expression or function have been implicated in several cancer types, suggesting that it may be involved in tumor progression through mechanisms related to cell cycle regulation, stress response, and cellular homeostasis.",0
SASH1,3744,0.325,0.025,0.025,0.575,0.0,1.0,0.05,0.0,0.9624196350581788,0.0,1.6428571428571428,1.9285714285714288,0.6821282401091405,1.0,0.4470272686633885,0.8069448737183695,77938.77,454.0,-0.007916432,4.188042718238384e-06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,31.0,16.20159459,116.4612807,23.12066468709944,0.9890819371860132,0.2397273267326732,0.0226711052677821,101.0,-0.2799876,0.0241694156956788,275.0,0.2691730053191489,0.0240247067336106,376.0,3.5204760515687257,0.018665194761017,0.0927720776340156,0.0119279301570225,25.44476082347793,0.7832156932215046,"Yes, there is evidence suggesting a relationship between the SASH1 gene and cancer. SASH1, a gene involved in cellular signaling and adhesion processes, has been shown to act as a tumor suppressor in various malignancies. Alterations in SASH1 expression can disrupt apoptotic pathways and cell-cell adhesion, potentially facilitating tumor progression and metastasis. Moreover, SASH1 has been implicated in the regulation of epithelial-mesenchymal transition (EMT), a process critical for cancer invasion and metastasis. Through its interaction with multiple signaling pathways, including those related to cell proliferation and differentiation, changes in SASH1 expression may contribute to the heterogeneous nature of tumor biology, influencing both tumor growth and response to therapy.",0
TMIGD2,849,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,2.5,3.0,0.4084967320261438,1.0,0.7429420505200595,0.9636977943703834,2127558.0,220.0,0.03323192,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.979125,153.8880947,12.12420215242792,0.3593183089191069,0.2600262400000001,0.0292990415236516,124.0,-0.2620140449438202,0.0250463322279378,266.0,0.2613801785714284,0.0263318208242646,390.0,2.1294096407845133,0.2968799365477504,0.111514500398345,0.0145173604745375,16.853571851548004,3.010691817195819,"The TMIGD2 gene has been studied in relation to cancer, with some evidence suggesting it may play a role in cell adhesion and signaling pathways that are crucial for tumor progression and metastasis. TMIGD2 is thought to be involved in immune regulation and may influence the tumor microenvironment, affecting both the immune response to tumors and the invasive potential of cancer cells. Dysregulation of TMIGD2 could disrupt these processes, potentially leading to enhanced tumor growth and spread. Additionally, its interactions with other signaling molecules may contribute to the modulation of pathways involved in cell proliferation and survival, further implicating TMIGD2 in oncogenic processes. However, the specific mechanisms and their relevance to various cancer types warrant further investigation to clarify its role.",0
SCARF2,2612,0.1333333333333333,0.0,0.0,0.8,0.0,1.0,0.0666666666666666,0.0,1.0,0.0,4.0,4.333333333333333,1.0,1.0,0.0109607058694579,0.0604311787733709,606391.5,351.0,0.004045777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,15.0,26.58357143,60.59648626,24.49116799004265,5.580600703191629,0.2998791017964071,0.0660078552925619,167.0,-0.2787907949790794,0.0246597953930628,238.0,0.2874650492610837,0.0416544554008617,405.0,3.044133020849723,0.0535766299095388,0.0842224275481649,0.0192077690572667,23.49973625632601,0.8981764518298604,"The SCARF2 gene, which encodes a scavenger receptor involved in modulating immune responses and maintaining homeostasis, may have an indirect relationship with cancer through its role in inflammation and immune regulation. Alterations in SCARF2 expression can influence the tumor microenvironment, potentially affecting tumorigenesis and metastatic processes. By modulating macrophage polarization and interactions with extracellular matrix components, SCARF2 may play a role in angiogenesis and tumor progression, as well as impact the efficacy of immunotherapeutic approaches. However, further research is necessary to elucidate the specific mechanisms and implications of SCARF2 in cancer biology.",0
SNRPA,849,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2790957298353335,0.6352778225852126,1127178.0,201.0,0.02696661,0.000156815427263,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,19.826,67.14358,27.16732256426029,0.3257092134681217,0.2783682608695654,0.0281945299581257,207.0,-0.2479066225165563,0.0172796421491832,151.0,0.2655199162011173,0.0237564019352871,357.0,3.442878732252274,0.0038866329026217,0.073817898756513,0.0110523348651388,21.09935737144841,1.3747076728071486,"The SNRPA gene, which encodes a component of the spliceosome integral to RNA splicing, has been implicated in various cellular processes that, when dysregulated, may contribute to oncogenesis. Alterations in splicing mechanisms can lead to the production of aberrant mRNA isoforms, potentially resulting in the expression of oncogenic proteins or loss of tumor suppressor function. Furthermore, the dysregulation of SNRPA and its associated splicing factors can influence the cellular response to stress and affect pathways related to apoptosis, cell proliferation, and differentiation. Consequently, disruptions in its normal function may be linked to tumor development and progression, although further research is necessary to elucidate the precise relationship between SNRPA and specific cancer types.",0
PIEZO2,8259,0.2072072072072072,0.072072072072072,0.0,0.6846846846846847,0.0,1.0,0.036036036036036,0.0,0.940306637157998,0.0,3.1666666666666665,3.6666666666666665,0.7610350076103499,1.0,0.0568666477111174,0.2199059576870028,90278.12,610.0,0.03008278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,75.0,8.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,4.0,2.0,0.0,0.0,108.0,0.0,79.0,20.64775,113.6444927,21.88701420269522,1.8204614569819408,0.2593879710144929,0.0255952558900379,205.0,-0.2984355405405404,0.026550758048349,221.0,0.2795944055944058,0.026410434016293,424.0,3.233860219323484,0.0791146303409621,0.3935472464622875,0.0463766869127733,16.782815443445735,3.07829520556632,"There is emerging evidence suggesting a potential relationship between the PIEZO2 gene and cancer progression. PIEZO2 encodes a mechanosensitive ion channel that plays a significant role in cellular responses to mechanical stress. Aberrant mechanotransduction can influence tumor microenvironment interactions, including cellular proliferation, migration, and invasion. Dysregulation of PIEZO2 may alter the mechanical properties of cancer cells and their surrounding stroma, potentially contributing to metastasis. Furthermore, PIEZO2 may participate in pathways related to inflammation and immune evasion, which are critical in cancer biology. However, the specific mechanisms and consequences of PIEZO2 dysregulation in various cancer types remain to be fully elucidated.",0
IGBP1,1020,0.4285714285714285,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0880514220304657,0.3020017869075908,166319.5,444.4009897808343,0.0012571169999999,0.0005831413452422,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,17.73828571,85.12254324,25.17153210803848,0.1729199646805433,0.2145284042553191,0.0130822002995767,94.0,-0.2810307299270073,0.0272308209391691,137.0,0.2539691774891775,0.0224634311797553,231.0,3.549936949332391,0.0058890076510284,0.2237208895574605,0.0440897475105796,17.934048154406305,3.3461822354331505,"The IGBP1 gene, which encodes a protein involved in the regulation of signal transduction pathways, has been implicated in various cellular functions, including cell growth and differentiation. Dysregulation of IGBP1 has been associated with alterations in important signaling pathways, such as those involving the phosphoinositide 3-kinase (PI3K) and protein kinase B (AKT), which are crucial for cell survival and proliferation. Changes in IGBP1 expression may influence tumor microenvironment interactions and promote unchecked cellular proliferation or resistance to apoptosis, thereby contributing to oncogenic processes. Additionally, its role in the modulation of immune responses might affect tumor immune evasion. However, further investigation is needed to fully elucidate the precise mechanisms linking IGBP1 to cancer pathogenesis across different tumor types.",0
TXNDC9,681,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6013229104028863,0.9071696934520688,386108.6,630.0,0.02379468,9.9484213491665e-05,50.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.59383333,51.17637217,24.61163696240843,0.1861419993256959,0.210456978021978,0.0107107440830823,182.0,-0.2298752000000001,0.0267978897724081,50.0,0.2146419396551724,0.0141408286555288,232.0,3.4300894649945795,0.0069481137434245,0.0486102213638285,0.0152618982982848,21.55941549173647,6.081695315380596,"Yes, there is a relationship between the TXNDC9 gene and cancer. TXNDC9 encodes a protein that is involved in the thioredoxin system, which plays a crucial role in redox regulation and the maintenance of cellular oxidative balance. Dysregulation of this system can lead to increased oxidative stress, contributing to genomic instability and promoting tumorigenesis. Furthermore, TXNDC9 may influence apoptosis and cell proliferation, processes that are often altered in cancer cells. Aberrant expression levels of TXNDC9 have been observed in various cancer types, suggesting that its modulation may impact tumor growth and progression through pathways related to oxidative stress response and cellular survival mechanisms.",0
TNNI3,632,0.4285714285714285,0.0,0.1428571428571428,0.4285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,0.2663825253063399,1.0,1.0,1.0,1036976.0,266.0,-0.001064632,3.9082368622749664e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,20.26314286,126.6263225,21.88701420269522,1.8204614569819408,0.2929150731707317,0.0530079603741367,205.0,-0.2594062580645161,0.0238775370729199,155.0,0.2784876666666667,0.0406403089455153,360.0,1.8859657414487936,0.9531588380586428,0.3739680219996115,0.0373733065704191,20.060674391099585,2.322449260305919,"The TNNI3 gene, which encodes the cardiac troponin I protein, is primarily involved in muscle contraction and function, particularly in cardiac tissues. While its primary role is not directly linked to cancer, emerging studies suggest that alterations in the expression or function of TNNI3 may contribute to tumorigenesis and cancer progression. Potential mechanisms could involve the modulation of cellular signaling pathways that affect cell proliferation, apoptosis, and differentiation. For instance, aberrant expression of TNNI3 in non-cardiac tissues could influence the cytoskeletal dynamics and adhesion properties of cancer cells, thereby impacting their metastatic potential. Additionally, dysregulation of troponin-related pathways may result in altered responses to microenvironmental cues, further promoting oncogenic processes. However, the specific relationship between TNNI3 and various cancer types remains an active area of research.",0
